Period,Altman Z-Score
163,17.99217363
164,26.21572468
165,88.32345414
166,21.82068868
167,27.79734771
168,49.7914954
169,16.82388678
170,50.71251549
171,42.30543019
172,42.29767292
173,33.16990263
174,42.30589253
175,22.5613254
176,39.19708789
177,101.1534251
178,42.99061005
179,29.76702247
180,46.55257904
181,19.68791229
182,43.5418698
183,22.49668629
184,22.37196826
185,20.63161881
186,26.59010198
187,25.38669626
188,30.95864667
189,25.71921391
190,80.82326405
191,25.15654572
192,33.79272546
193,44.23170651
194,50.75413263
195,40.94148534
196,31.19232937
197,26.98626364
198,24.27708466
199,60.50008884
200,38.90715358
201,29.16493732
202,21.12893383
203,35.93004122
204,42.73272489
205,45.1370473
206,31.46595265
207,20.9026626
208,32.16629122
209,19.76506558
210,24.37992103
211,48.75258876
212,78.24942456
213,16.33055192
214,40.35762831
215,103.7731903
216,36.31167661
217,177.719859
218,43.9641869
219,18.20548537
220,13.27342002
221,18.28171592
222,6.955437445
223,20.89000356
224,34.59986916
225,23.20442058
226,19.24938064
227,25.66652253
228,48.41096119
229,16.48051486
230,26.98247774
231,16.20783166
232,16.66082781
233,19.07793152
234,30.19496832
235,12.90228273
236,10.59492145
237,20.48809653
238,25.47659814
239,19.95116432
240,75.6723676
241,18.27216865
242,15.4948427
243,31.84671649
244,40.61047828
245,40.10231371
246,39.62577795
247,27.19953056
248,29.31069135
249,25.78044658
250,32.91369057
251,51.17381338
252,25.68019565
253,27.82982226
254,23.71287753
255,19.3592061
256,42.32604835
257,29.88236223
258,23.49310846
259,24.45482287
260,27.72738129
261,21.80422982
262,35.92074691
263,30.31834224
264,71.36868768
265,14.18989522
266,52.83156773
267,15.82690882
268,49.51567562
269,50.182139
270,29.93026515
271,100.9425196
272,47.0747161
273,17.07245409
274,14.17713641
275,19.28175747
276,9.671805848
277,17.1291111
278,26.9714578
279,25.95108559
280,18.44031726
281,23.48238333
282,60.87564408
283,12.82594266
284,21.31271283
285,9.62516231
286,27.92736813
287,17.46164991
288,79.82175668
289,20.76260657
290,13.29903288
291,25.12316922
292,45.52120735
293,25.09215112
294,59.76049697
295,34.9336333
296,30.2445551
297,26.41197499
298,33.86554728
299,39.9720862
300,33.37739805
301,31.86903852
302,26.00415336
303,25.67282536
304,76.55220345
305,143.0514533
306,12.05028599
307,29.02003917
308,37.3636073
309,22.88141579
310,34.83541008
311,33.41349166
312,75.07547128
313,22.55889104
314,42.76636532
315,15.10777268
316,39.18820917
317,73.24485914
318,43.74613736
319,64.73443674
320,42.13808417
321,17.92285598
322,16.37801598
323,21.0639983
324,20.11219289
325,17.9201539
326,52.04755525
327,28.59032183
328,20.81649924
329,23.08550982
330,48.30136356
331,28.89329421
332,18.39877774
333,33.32532125
334,18.33167161
335,57.89627559
336,18.49343758
337,13.21115804
338,33.06563385
339,43.13797539
340,22.67773437
341,60.06655947
342,34.20665167
343,26.63512899
344,26.16257298
345,32.89579629
346,38.16819907
347,30.9478866
348,33.72577155
349,29.62222198
350,23.87734748
351,108.6932294
352,116.7158132
353,21.01009773
354,29.23496697
355,40.0878562
356,22.4020111
357,38.33729912
358,30.36812962
359,100.7683824
360,36.43169779
361,65.97645027
362,20.27628171
363,37.08115361
364,70.18988597
365,41.6238765
366,105.5710443
367,50.32621037
368,18.53594883
369,17.27243756
370,21.34417514
371,20.47079659
372,17.02671929
373,48.97793051
374,27.7358583
375,19.5884747
376,16.68547989
377,90.23577658
378,42.06675062
379,16.81986451
380,inf
381,37.96369036
382,21.32805067
383,72.82835424
384,17.54139757
385,11.98717214
386,33.98125489
387,44.08052015
388,20.73912403
389,54.51878421
390,40.29265225
391,26.53922291
392,24.28363227
393,34.3823856
394,32.70816358
395,28.99016319
396,36.5168134
397,32.25359974
398,25.27034588
399,115.0798132
400,149.2829017
401,20.60814325
402,31.66906375
403,30.63663554
404,20.53577928
405,38.48488698
406,30.60789353
407,132.0355857
408,36.52574175
409,53.67100317
410,20.24628201
411,38.3911218
412,49.75383078
413,74.27947406
414,93.28759244
415,37.4512981
416,19.89855259
417,14.01436089
418,16.58578289
419,19.38207743
420,17.39563332
421,59.95013161
422,86.2010889
423,18.70035067
424,15.9342225
425,69.3157144
426,48.57282733
427,14.81305604
428,5.6814698
429,37.53341495
430,19.14627372
431,68.0687672
432,17.06048637
433,11.95539301
434,55.83947649
435,47.0638947
436,19.586231
437,61.7311246
438,101.2959539
439,28.0088243
440,35.70114587
441,44.97166486
442,33.50248932
443,26.88883193
444,36.11716609
445,27.5416025
446,18.99658914
447,52.30804559
448,93.63409035
449,56.5923993
450,36.5777734
451,22.21921183
452,20.47753972
453,29.27275834
454,32.54658536
455,130.672684
456,44.29919688
457,82.99031264
458,18.61360753
459,33.55442126
460,52.02913131
461,75.70667892
462,117.6322226
463,33.39779747
464,19.29730537
465,16.80768276
466,25.06882495
467,18.28071966
468,19.42666284
469,44.89467936
470,97.48176276
471,20.01584392
472,16.68757498
473,105.0928073
474,42.70398193
475,11.71857299
476,15.38977374
477,16.99841592
478,38.53872714
479,21.69011628
480,73.33510831
481,17.80123422
482,12.71804381
483,106.3288734
484,73.34284114
485,13.63339896
486,86.12678248
487,100.0141525
488,111.5429138
489,64.84856541
490,59.45124542
491,29.33581949
492,23.72500766
493,42.25519763
494,32.88600547
495,18.7674197
496,49.54462077
497,203.9429157
498,16.69933935
499,32.72309113
500,18.87971871
501,22.75034793
502,24.72786156
503,32.3729077
504,121.8040536
505,35.96522521
506,120.8726361
507,16.93759287
508,31.1946827
509,67.0328725
510,97.73258538
511,51.85121582
512,55.33839834
513,17.20363987
514,25.95779329
515,29.0987964
516,28.36405574
517,21.13612768
518,64.32519324
519,187.0390996
520,17.94349686
521,47.07799003
522,84.05498083
523,39.16684099
524,9.839395303
525,21.95202192
526,11.99740649
527,10.33845778
528,18.40389674
529,34.11649945
530,18.58601099
531,84.03958706
532,15.49237886
533,11.7728845
534,110.6870875
535,63.89630511
536,13.36064202
537,67.62553329
538,97.68906669
539,63.71534294
540,68.69534161
541,57.57856967
542,27.49673606
543,23.1017439
544,75.84187477
545,37.75390278
546,14.22712599
547,50.83636603
548,193.9252232
549,25.59049785
550,37.75105648
551,19.3566585
552,25.90584152
553,21.39854844
554,26.00556986
555,131.076146
556,32.3271348
557,160.7163321
558,12.26115955
559,31.67856099
560,42.51724601
561,122.8541694
562,57.24093687
563,54.54780745
564,26.84584884
565,18.56513455
566,28.65116976
567,29.099938
568,23.69376686
569,65.82024661
570,281.7745023
571,20.77920814
572,22.24915547
573,153.250253
574,41.48348264
575,9.394176012
576,28.64139404
577,9.508947028
578,29.55099933
579,35.96626278
580,24.35065222
581,67.51756475
582,17.43343251
583,18.12662313
584,17.11874194
585,34.13293363
586,20.87916721
587,34.32101429
588,77.24693779
589,22.91051389
590,18.91290992
591,19.99804589
592,21.84568583
593,24.56367666
594,58.50629435
595,26.12203612
596,79.26695765
597,21.92218882
598,43.18624884
599,63.41618783
600,22.8377527
601,21.08124227
602,18.24544056
603,17.2074155
604,22.20503921
605,30.65338466
606,18.66950936
607,26.10182037
608,26.04726834
609,26.89547409
610,23.19384508
611,20.50551869
612,58.47605674
613,62.47735482
614,46.09202501
615,21.85557688
616,26.15976932
617,16.64508953
618,46.07090163
619,73.0652836
620,23.02696501
621,32.3265652
622,38.02252476
623,17.94221644
624,15.91631169
625,36.12304376
626,24.02839333
627,35.97254113
628,23.81405326
629,11.83810753
630,13.49651591
631,29.5154527
632,17.97852834
633,17.0505523
634,17.20455789
635,25.7088459
636,14.90738657
637,16.01865325
638,18.41191269
639,34.34108583
640,15.27399735
641,23.58478114
642,49.28403153
643,32.63118435
644,44.6192967
645,19.31398276
646,18.61039426
647,26.88350133
648,28.60568115
649,22.68191423
650,67.36591094
651,15.37372734
652,19.29589415
653,15.86161361
654,27.08570573
655,15.71841741
656,24.75010066
657,107.1320905
658,23.97078907
659,18.6929094
660,20.20333092
661,17.54892551
662,21.07060621
663,51.13381517
664,27.31012044
665,98.27377634
666,21.428691
667,43.62789781
668,49.43314345
669,32.07508871
670,16.20718385
671,16.79004755
672,21.33926243
673,19.58969187
674,32.75545128
675,20.83859673
676,17.62515115
677,23.15805465
678,29.41764261
679,20.89692495
680,27.79900372
681,63.00940897
682,22.57251944
683,27.14668455
684,21.99625453
685,21.38820046
686,12.74416917
687,14.04749863
688,55.77021625
689,65.73235322
690,17.34870885
691,25.70302582
692,32.22763142
693,17.11319703
694,15.79154274
695,36.66888421
696,24.34871182
697,26.93967415
698,72.0302921
699,11.01036688
700,21.32945251
701,27.06799667
702,15.052927
703,16.72078661
704,33.99935945
705,14.23276478
706,16.94524387
707,15.38620384
708,42.56835992
709,14.61938192
710,20.45568058
711,70.84580205
712,19.79806802
713,40.55836058
714,33.11579825
715,18.51081673
716,10.66622583
717,25.82378447
718,28.4518107
719,21.41526292
720,64.12813325
721,19.59823226
722,21.7220862
723,22.23003803
724,18.25926577
725,46.36332715
726,64.05988897
727,21.41598054
728,18.35102504
729,19.32282931
730,27.77130206
731,20.25953649
732,41.84644326
733,19.35832672
734,45.93420073
735,14.10391971
736,22.88319424
737,41.40151128
738,21.7769503
739,13.1903847
740,19.00172978
741,39.80002655
742,18.87107047
743,17.30568052
744,33.00405318
745,14.53233309
746,28.78789828
747,23.98057887
748,23.52238257
749,27.71232148
750,30.69243827
751,26.91778479
752,34.4907859
753,23.63035143
754,20.16082435
755,24.76737891
756,29.07929095
757,32.19072098
758,21.0348159
759,23.54808853
760,56.25934511
761,18.92795075
762,16.51709955
763,13.73608078
764,62.10668551
765,32.06477997
766,17.0034351
767,29.46996293
768,30.34225081
769,19.90844445
770,16.78894865
771,34.69260362
772,36.38317903
773,16.29141173
774,23.61208867
775,11.12186198
776,30.10606369
777,30.63600321
778,17.12030953
779,18.08974931
780,20.4576241
781,13.49392773
782,27.22288299
783,16.78616805
784,45.8206405
785,15.12721655
786,41.17604538
787,27.98543807
788,23.69196918
789,18.04707967
790,45.92701759
791,25.97211894
792,26.93412487
793,15.39841225
794,29.94040993
795,29.4279297
796,22.63536034
797,58.10129704
798,17.21193623
799,18.6969443
800,26.51855664
801,16.25808143
802,41.50044657
803,54.74601535
804,15.43522256
805,18.42407096
806,15.75599164
807,21.84372584
808,19.31685035
809,43.63829292
810,18.70589404
811,24.15864977
812,17.69345068
813,19.21775392
814,41.45843212
815,22.4156284
816,15.36410315
817,17.28002312
818,47.5625877
819,16.44453571
820,15.48629961
821,25.51961256
822,16.4860067
823,18.63404372
824,31.69528416
825,18.53722953
826,20.9249977
827,30.98911853
828,26.49709384
829,27.62412144
830,18.86808912
831,31.98431779
832,30.73167196
833,22.92174087
834,26.81668505
835,22.31483817
836,64.97557028
837,25.11885761
838,33.50655368
839,19.16384557
840,16.87519156
841,19.73897141
842,59.20854438
843,24.96180226
844,15.15909048
845,38.70456995
846,23.06744977
847,17.52621454
848,37.36406158
849,29.78080854
850,17.54133536
851,47.10910319
852,11.11544284
853,19.35137831
854,47.4191954
855,15.4234915
856,19.04755982
857,20.79124239
858,10.07755042
859,36.59062241
860,16.09283349
861,58.09389272
862,17.35733322
863,41.97747486
864,46.99441719
865,26.60708287
866,48.50289071
867,39.26483297
868,20.42074093
869,29.44078084
870,15.97287952
871,15.2719697
872,27.16252428
873,35.79695461
874,23.20655651
875,57.42682521
876,17.57988477
877,21.26846364
878,26.22429747
879,15.25747883
880,45.57493514
881,62.7047939
882,14.11124147
883,18.71888003
884,15.4755499
885,20.14941097
886,17.38210596
887,45.74659345
888,18.34193659
889,25.96406772
890,19.18905912
891,22.16894757
892,55.91609149
893,23.22585285
894,18.18430969
895,19.26742064
896,43.41291553
897,14.38884934
898,13.79749944
899,31.15240421
900,17.36680247
901,31.81625213
902,35.80549481
903,23.65633223
904,22.33060725
905,41.30299283
906,30.7697218
907,18.94216296
908,29.72165856
909,33.86737757
910,25.07806849
911,14.87778568
912,24.6988602
913,20.32797819
914,71.05062956
915,16.44988933
916,32.80823769
917,23.62459532
918,19.41279888
919,10.2256598
920,63.58039875
921,31.44681177
922,16.14684364
923,46.21886135
924,29.65735208
925,17.98083265
926,32.12021826
927,22.40982787
928,24.37224278
929,56.89923205
930,14.00088528
931,21.9122595
932,67.0968533
933,19.91869612
934,20.31227112
935,20.30300556
936,10.21892446
937,46.48757767
938,17.82973105
939,58.59984389
940,18.02476427
941,43.27628904
942,38.93859264
943,26.29723265
944,63.09075177
945,39.03856184
946,21.47647729
947,31.45809623
948,25.7394075
949,15.46996448
950,26.31864438
951,35.39537635
952,24.03758681
953,59.38839949
954,17.12121206
955,22.35094444
956,25.35069422
957,16.49664248
958,133.6422134
959,53.10308832
960,16.8025473
961,20.37996871
962,17.59476786
963,20.48339531
964,16.19255174
965,53.72522771
966,17.81782192
967,21.55114604
968,23.32408383
969,31.65501748
970,45.59694896
971,27.24722403
972,19.19810087
973,19.03123844
974,23.66896428
975,12.7794164
976,14.55961424
977,30.327423
978,26.88318154
979,29.47061607
980,35.77082698
981,33.66720893
982,19.14618986
983,50.63058292
984,19.80426728
985,38.39799193
986,48.84396954
987,25.35112426
988,32.7133655
989,22.71591058
990,27.21782642
991,19.11138586
992,72.62513719
993,18.50271633
994,30.93771516
995,28.59997837
996,19.95436372
997,11.04244093
998,54.4645662
999,28.28442755
1000,16.93452049
1001,54.44711202
1002,23.85994526
1003,18.65318922
1004,34.8321776
1005,30.28403326
1006,27.21172839
1007,104.3956629
1008,17.55699273
1009,24.49035564
1010,52.21265188
1011,16.58056811
1012,21.18582383
1013,20.34946998
1014,9.355092395
1015,43.56282226
1016,20.74213695
1017,68.95438792
1018,21.07913429
1019,33.74215346
1020,40.09347703
1021,29.5890819
1022,49.07224587
1023,37.90965067
1024,19.56302859
1025,27.55554301
1026,16.31072362
1027,6.78223079
1028,23.81565152
1029,29.77210819
1030,19.42826419
1031,63.9912984
1032,18.05415018
1033,21.38887736
1034,21.53982147
1035,13.19371359
1036,11.15631758
1037,54.42069315
1038,16.29924451
1039,19.78380403
1040,18.20453858
1041,21.25296471
1042,16.90304329
1043,82.03971554
1044,16.87584239
1045,20.60631534
1046,17.83881282
1047,27.57205415
1048,83.72299193
1049,28.63333765
1050,19.02817808
1051,14.41711841
1052,22.96415867
1053,29.27935645
1054,18.45810033
1055,27.76857116
1056,61.67201571
1057,33.19470575
1058,39.80689146
1059,18.72206193
1060,20.22069033
1061,49.00657689
1062,45.2970161
1063,36.75195844
1064,27.16556235
1065,55.3622262
1066,20.84631573
1067,12.98280907
1068,32.3208322
1069,24.02851534
1070,19.2368067
1071,85.15034026
1072,16.37615418
1073,35.34303913
1074,31.20534864
1075,9.5091782
1076,22.72446237
1077,19.12222311
1078,40.49476919
1079,22.76575385
1080,15.57433856
1081,52.44660598
1082,24.0811692
1083,19.11890014
1084,35.32518436
1085,26.91631938
1086,38.04173549
1087,117.0074254
1088,20.75554511
1089,40.52351824
1090,53.90716149
1091,15.29565532
1092,22.09372211
1093,21.39061942
1094,7.680408395
1095,44.81116704
1096,22.12338208
1097,82.78985071
1098,26.24576577
1099,50.03835249
1100,28.15109115
1101,62.75391982
1102,40.23542896
1103,18.10250926
1104,9.280892859
1105,18.78514079
1106,22.16965638
1107,29.85938963
1108,58.9546825
1109,38.08917786
